tid,attribute,correct_val
893,zip,60623
893,inspectiondate,2010-05-06
893,inspectiontype,canvass
893,results,pass
893,latitude,41.86520124
893,longitude,-87.72499307
894,inspectionid,63332
894,dbaname,academy bakery
894,akaname,academy bakery
894,license,1544567
894,facilitytype,bakery
894,risk,risk 2 (medium)
894,address,1239 s pulaski rd
894,city,chicago
894,state,il
894,zip,60623
894,inspectiondate,2010-05-06
894,inspectiontype,canvass
894,results,fail
894,latitude,41.86496597
894,longitude,-87.72498573
895,inspectionid,63333
895,dbaname,c s w career academy culinary arts high school
895,akaname,cswca academy
895,license,2042652
895,facilitytype,school
895,risk,risk 2 (medium)
895,address,1239 s pulaski rd
895,city,chicago
895,state,il
895,zip,60623
895,inspectiondate,2010-05-06
895,inspectiontype,canvass
895,results,pass
895,latitude,41.86496597
895,longitude,-87.72498573
896,inspectionid,63334
896,dbaname,blanca e gutierrez
896,akaname,paleteria pancho
896,license,1355970
896,facilitytype,restaurant
896,risk,risk 1 (high)
896,address,2513 s pulaski rd
896,city,chicago
896,state,il
896,zip,60623
896,inspectiondate,2010-05-06
896,inspectiontype,canvass
896,results,pass
896,latitude,41.84568784
896,longitude,-87.72445601
897,inspectionid,63335
897,dbaname,chicago westside christian school
897,akaname,chicago westside christian school
897,license,2042653
897,facilitytype,school
897,risk,risk 1 (high)
897,address,1240 s pulaski rd
897,city,chicago
897,state,il
897,zip,60623
897,inspectiondate,2010-05-07
897,inspectiontype,canvass
897,results,pass
897,latitude,41.8649426
897,longitude,-87.72527877
898,inspectionid,63336
898,dbaname,el gran burrito express
898,akaname,el gran burrito express
898,license,1979829
898,facilitytype,restaurant
898,risk,risk 1 (high)
898,address,1207 s pulaski rd
898,city,chicago
898,state,il
898,zip,60623
898,inspectiondate,2010-05-07
898,inspectiontype,canvass
898,results,pass w/ conditions
898,latitude,41.86590627
898,longitude,-87.72500867
899,inspectionid,63337
899,dbaname,st. gregory episcopal school
899,akaname,empty
899,license,2042654
899,facilitytype,school
899,risk,risk 1 (high)
899,address,2130 s central park ave
899,city,chicago
899,state,il
899,zip,60623
899,inspectiondate,2010-05-10
899,inspectiontype,canvass
899,results,fail
899,latitude,41.85250437
899,longitude,-87.71517024
900,inspectionid,63338
900,dbaname,rodriguez fruits & vegetable
900,akaname,rodriguez fruits & vegetable
900,license,18231
900,facilitytype,grocery store
900,risk,risk 1 (high)
900,address,2458 s st louis ave
900,city,chicago
900,state,il
900,zip,60623
900,inspectiondate,2010-05-10
900,inspectiontype,canvass
900,results,pass w/ conditions
900,latitude,41.84632986
900,longitude,-87.7125514
901,inspectionid,63339
901,dbaname,pizza tango inc
901,akaname,pizza tango inc
901,license,1879666
901,facilitytype,restaurant
901,risk,risk 1 (high)
901,address,2859 w cermak rd
901,city,chicago
901,state,il
901,zip,60623
901,inspectiondate,2010-05-11
901,inspectiontype,canvass
901,results,pass
901,latitude,41.85175898
901,longitude,-87.69794352
902,inspectionid,63340
902,dbaname,our lady of tepeyac high school
902,akaname,our lady of tepeyac high school
902,license,2042635
902,facilitytype,school
902,risk,risk 3 (low)
902,address,2228 s whipple st
902,city,chicago
902,state,il
902,zip,60623
902,inspectiondate,2010-05-12
902,inspectiontype,canvass
902,results,pass
902,latitude,41.85093475
902,longitude,-87.70169706
903,inspectionid,63341
903,dbaname,our lady of tepeyac headstart
903,akaname,our lady of tepeyac headstart
903,license,42579
903,facilitytype,daycare (2 - 6 years)
903,risk,risk 1 (high)
903,address,2414 s albany ave
903,city,chicago
903,state,il
903,zip,60623
903,inspectiondate,2010-05-12
903,inspectiontype,canvass
903,results,pass
903,latitude,41.84768526
903,longitude,-87.70282759
904,inspectionid,63342
904,dbaname,apollo's 2000
904,akaname,apollo's 2000
904,license,12125
904,facilitytype,restaurant
904,risk,risk 1 (high)
904,address,2875 w cermak rd
904,city,chicago
904,state,il
904,zip,60623
904,inspectiondate,2010-05-12
904,inspectiontype,canvass
904,results,pass
904,latitude,41.85174848
904,longitude,-87.6985833
905,inspectionid,63343
905,dbaname,little village high school
905,akaname,little village high school
905,license,49121
905,facilitytype,school
905,risk,risk 1 (high)
905,address,3120-3126 s kostner
905,city,chicago
905,state,il
905,zip,60623
905,inspectiondate,2010-05-13
905,inspectiontype,canvass
905,results,pass
905,latitude,41.83601953
905,longitude,-87.73419465
906,inspectionid,63344
906,dbaname,supermercado alex
906,akaname,supermercado alex
906,license,1772307
906,facilitytype,grocery store
906,risk,risk 1 (high)
906,address,4134 w 31st st
906,city,chicago
906,state,il
906,zip,60623
906,inspectiondate,2010-05-13
906,inspectiontype,canvass
906,results,pass
906,latitude,41.83694724
906,longitude,-87.72814236
907,inspectionid,63345
907,dbaname,pancho's
907,akaname,pancho's
907,license,57268
907,facilitytype,restaurant
907,risk,risk 1 (high)
907,address,4055 w 31st st
907,city,chicago
907,state,il
907,zip,60623
907,inspectiondate,2010-05-13
907,inspectiontype,canvass
907,results,pass
907,latitude,41.83674601
907,longitude,-87.7265528
908,inspectionid,63346
908,dbaname,cocula restaurant
908,akaname,cocula restaurant
908,license,8741
908,facilitytype,restaurant
908,risk,risk 1 (high)
908,address,2801 w cermak rd
908,city,chicago
908,state,il
908,zip,60623
908,inspectiondate,2010-05-14
908,inspectiontype,canvass
908,results,pass w/ conditions
908,latitude,41.85179054
908,longitude,-87.69562562
909,inspectionid,63347
909,dbaname,las quince letras
909,akaname,las quince letras
909,license,760
909,facilitytype,restaurant
909,risk,risk 1 (high)
909,address,2880 w cermak rd
909,city,chicago
909,state,il
909,zip,60623
909,inspectiondate,2010-05-14
909,inspectiontype,canvass re-inspection
909,results,pass
909,latitude,41.85196403
909,longitude,-87.69882966
910,inspectionid,63348
910,dbaname,st. gregory episcopal school
910,akaname,empty
910,license,2042654
910,facilitytype,school
910,risk,risk 1 (high)
910,address,2130 s central park ave
910,city,chicago
910,state,il
910,zip,60623
910,inspectiondate,2010-05-17
910,inspectiontype,canvass re-inspection
910,results,pass
910,latitude,41.85250437
910,longitude,-87.71517024
911,inspectionid,63349
911,dbaname,16th st food mart
911,akaname,16th st food mart
911,license,1845450
911,facilitytype,grocery store
911,risk,risk 2 (medium)
911,address,3614 w 16th st
911,city,chicago
911,state,il
911,zip,60623
911,inspectiondate,2010-05-17
911,inspectiontype,complaint
911,results,pass
911,latitude,41.85907438
911,longitude,-87.71590916
912,inspectionid,63350
912,dbaname,"central park food mart, inc"
912,akaname,"central park food mart, inc"
912,license,1645883
912,facilitytype,grocery store
912,risk,risk 3 (low)
912,address,3614 w 16th st
912,city,chicago
912,state,il
912,zip,60623
912,inspectiondate,2010-05-17
912,inspectiontype,canvass
912,results,fail
912,latitude,41.85907438
912,longitude,-87.71590916
913,inspectionid,63351
913,dbaname,china  snack     (i.d required)
913,akaname,china snack
913,license,1545541
913,facilitytype,restaurant
913,risk,risk 1 (high)
913,address,3025 w cermak rd
913,city,chicago
913,state,il
913,zip,60623
913,inspectiondate,2010-05-17
913,inspectiontype,canvass
913,results,pass
913,latitude,41.85170859
913,longitude,-87.70151949
914,inspectionid,63352
914,dbaname,china snack
914,akaname,china snack
914,license,28031
914,facilitytype,restaurant
914,risk,risk 1 (high)
914,address,3025 w cermak rd
914,city,chicago
914,state,il
914,zip,60623
914,inspectiondate,2010-05-17
914,inspectiontype,canvass
914,results,fail
914,latitude,41.85170859
914,longitude,-87.70151949
915,inspectionid,63353
915,dbaname,la azteca paleteria
915,akaname,la azteca paleteria
915,license,1716434
915,facilitytype,restaurant
915,risk,risk 1 (high)
915,address,3018 w cermak rd
915,city,chicago
915,state,il
915,zip,60623
915,inspectiondate,2010-05-17
915,inspectiontype,canvass
915,results,pass
915,latitude,41.85193447
915,longitude,-87.70113232
916,inspectionid,63354
916,dbaname,jalisco restaurant
916,akaname,jalisco restaurant
916,license,2031658
916,facilitytype,restaurant
916,risk,risk 1 (high)
916,address,4224 w 31st st
916,city,chicago
916,state,il
916,zip,60623
916,inspectiondate,2010-05-18
916,inspectiontype,license re-inspection
916,results,pass
916,latitude,41.8369238
916,longitude,-87.7303689
917,inspectionid,63355
917,dbaname,jalisco restaurant
917,akaname,jalisco restaurant
917,license,1620353
917,facilitytype,restaurant
917,risk,risk 1 (high)
917,address,4224 w 31st st
917,city,chicago
917,state,il
917,zip,60623
917,inspectiondate,2010-05-18
917,inspectiontype,canvass
917,results,fail
917,latitude,41.8369238
917,longitude,-87.7303689
918,inspectionid,63356
918,dbaname,jalisco restaurant
918,akaname,jalisco restaurant
918,license,82979
918,facilitytype,restaurant
918,risk,risk 1 (high)
918,address,4224 w 31st st
918,city,chicago
918,state,il
918,zip,60623
918,inspectiondate,2010-05-18
918,inspectiontype,canvass
918,results,fail
918,latitude,41.8369238
918,longitude,-87.7303689
919,inspectionid,63357
919,dbaname,la roqueta restaurant
919,akaname,la roqueta restaurant
919,license,1823527
919,facilitytype,restaurant
919,risk,risk 1 (high)
919,address,4023-4025 w 31st st
919,city,chicago
919,state,il
919,zip,60623
919,inspectiondate,2010-05-18
919,inspectiontype,canvass
919,results,pass
919,latitude,41.83676105
919,longitude,-87.72527035
920,inspectionid,63358
920,dbaname,carole robertson center for learning
920,akaname,carole robertson center for learning
920,license,24630
920,facilitytype,daycare (under 2 years)
920,risk,risk 1 (high)
920,address,2929 w 19th st
920,city,chicago
920,state,il
920,zip,60623
920,inspectiondate,2010-05-19
920,inspectiontype,canvass
920,results,pass
920,latitude,41.85537899
920,longitude,-87.70040522
921,inspectionid,63359
921,dbaname,carole robertson center for learning
921,akaname,carole robertson center for learning
921,license,1122989
921,facilitytype,daycare (under 2 years)
921,risk,risk 1 (high)
921,address,2929 w 19th st
921,city,chicago
921,state,il
921,zip,60623
921,inspectiondate,2010-05-19
921,inspectiontype,canvass
921,results,pass
921,latitude,41.85537899
921,longitude,-87.70040522
922,inspectionid,63360
922,dbaname,rodriguez fruits & vegetable
922,akaname,rodriguez fruits & vegetable
922,license,18231
922,facilitytype,grocery store
922,risk,risk 1 (high)
922,address,2458 s st louis ave
922,city,chicago
922,state,il
922,zip,60623
922,inspectiondate,2010-05-19
922,inspectiontype,tag removal
922,results,pass
922,latitude,41.84632986
922,longitude,-87.7125514
923,inspectionid,63361
923,dbaname,sacramento food mart
923,akaname,sacramento food mart
923,license,5940
923,facilitytype,grocery store
923,risk,risk 1 (high)
923,address,2458 s sacramento ave
923,city,chicago
923,state,il
923,zip,60623
923,inspectiondate,2010-05-19
923,inspectiontype,canvass
923,results,pass
923,latitude,41.84648339
923,longitude,-87.70034533
924,inspectionid,63362
924,dbaname,carlos h. cantu children and family center
924,akaname,carlos h. cantu children and family center
924,license,1842600
924,facilitytype,children's services facility
924,risk,risk 1 (high)
924,address,2434 s kildare ave
924,city,chicago
924,state,il
924,zip,60623
924,inspectiondate,2010-05-20
924,inspectiontype,canvass
924,results,pass
924,latitude,41.8468538
924,longitude,-87.73126779
925,inspectionid,63363
925,dbaname,celis pizzeria  inc
925,akaname,celis pizzeria  inc
925,license,1476033
925,facilitytype,restaurant
925,risk,risk 1 (high)
925,address,2605 s kostner ave
925,city,chicago
925,state,il
925,zip,60623
925,inspectiondate,2010-05-20
925,inspectiontype,canvass
925,results,pass
925,latitude,41.84390995
925,longitude,-87.73412958
926,inspectionid,63364
926,dbaname,the green house stakes
926,akaname,the green house steak
926,license,27859
926,facilitytype,restaurant
926,risk,risk 1 (high)
926,address,2700 s millard ave
926,city,chicago
926,state,il
926,zip,60623
926,inspectiondate,2010-05-20
926,inspectiontype,canvass
926,results,pass w/ conditions
926,latitude,41.84244181
926,longitude,-87.71610534
927,inspectionid,63365
927,dbaname,mado healthcare-douglas park
927,akaname,mado healthcare-douglas park
927,license,5211
927,facilitytype,long term care
927,risk,risk 1 (high)
927,address,1550 s albany ave
927,city,chicago
927,state,il
927,zip,60623
927,inspectiondate,2010-05-21
927,inspectiontype,canvass
927,results,pass
927,latitude,41.85987046
927,longitude,-87.70311589
928,inspectionid,63366
928,dbaname,el concordia
928,akaname,el concordia
928,license,6975
928,facilitytype,restaurant
928,risk,risk 1 (high)
928,address,3801 w 26th st
928,city,chicago
928,state,il
928,zip,60623
928,inspectiondate,2010-05-21
928,inspectiontype,canvass
928,results,fail
928,latitude,41.84420701
928,longitude,-87.71973394
929,inspectionid,63367
929,dbaname,las islas marias
929,akaname,las islas marias
929,license,1943409
929,facilitytype,restaurant
929,risk,risk 1 (high)
929,address,2400 s pulaski rd
929,city,chicago
929,state,il
929,zip,60623
929,inspectiondate,2010-05-26
929,inspectiontype,canvass
929,results,pass
929,latitude,41.84785765
929,longitude,-87.72479531
930,inspectionid,63368
930,dbaname,las islas marias
930,akaname,las islas marias
930,license,2009081
930,facilitytype,restaurant
930,risk,risk 1 (high)
930,address,2400 s pulaski rd
930,city,chicago
930,state,il
930,zip,60623
930,inspectiondate,2010-05-26
930,inspectiontype,license
930,results,fail
930,latitude,41.84785765
930,longitude,-87.72479531
931,inspectionid,63369
931,dbaname,village of hope learning center
931,akaname,village of hope learning center
931,license,2014092
931,facilitytype,daycare combo 1586
931,risk,risk 1 (high)
931,address,1400 s kolin ave
